73089, 14.2012, 19.0521, -2.1966
73285, -0.9047, 8.6796, 1.7876
73487, 12.1936, 15.4352, -2.8527
73683, 19.1488, 14.3809, -2.9196
73886, 2.5540, 3.4091, -3.2663
74083, -15.7649, 14.8504, -10.0897
74282, -6.9002, 9.0715, 6.9850
74483, -0.3396, 13.1666, -1.5835
74690, -10.6438, -4.2891, -6.7868
74880, -18.6060, 13.6661, -13.8705
75086, -5.8304, 18.0975, -9.9602
75278, 15.2305, 19.1072, -3.4397
75481, 4.1735, 1.8417, -1.4091
75689, -16.3976, 9.8896, -10.1250
75881, 4.1761, 18.2749, -0.7023
76081, 10.5122, 15.1185, -1.4494
76279, 4.1015, 8.0625, -1.8874
76477, 17.0851, 12.6446, -17.5674
76696, 19.1347, 18.6382, -8.5257
76876, 8.3651, 19.3909, -2.8607
77079, -0.0666, 9.7397, 5.3035
77276, -18.0871, -16.9779, 17.9262
77478, 8.9829, 8.7694, 2.3041
77675, 1.6735, 18.7994, -10.3050
77877, -1.5250, 17.0779, 6.0296
78078, -18.8204, -17.5308, -18.3316
78274, 0.4722, 12.6840, -6.5757
78474, 8.4447, 12.1479, -2.7820
78675, 0.0089, 9.4026, 4.4700
78873, -18.9757, 8.1812, -8.0938
79076, -7.8257, 5.6606, -7.2597
79271, 7.0611, 11.4060, -6.3589
79673, -11.1408, 11.6552, -4.3152
79873, -9.7964, 4.1552, 1.7813
80075, -12.0629, 19.2485, -19.6241
80269, 15.7982, 14.1087, -10.6505
80472, 2.4656, 18.9059, -2.9700
80672, 1.3459, 8.9978, 4.6293
80868, -18.4132, 13.6329, -8.8497
81071, 1.7587, 10.7103, -5.3433
81267, -4.4853, 10.5460, -7.0182
81472, -0.3135, 16.2810, -0.1661
81667, 17.3049, 11.4799, -7.5345
81869, -1.3967, 10.0085, -4.6256
82070, -10.7734, -0.6987, -6.1356
82274, -18.4596, 17.4275, -8.0495
82469, -6.4032, 5.3532, 15.7091
82666, 3.9951, 15.8326, -6.2234
82866, -13.6096, -1.3117, -6.1385
83067, -18.3820, 17.3392, -12.2462
83278, -5.6551, 8.8700, -1.4847
83468, 14.9043, 15.3967, -1.9986
83665, -7.3483, -0.8304, -3.4405
83868, -18.7777, 10.3953, -8.3743
84064, -8.0126, 18.1546, -4.4064
84264, 13.7945, 10.5238, -1.5270
84463, -2.2379, 2.8130, -1.7792
84665, -13.0444, 13.0004, -5.4546
84860, 9.4228, 18.5055, 0.5505
85063, 8.3698, 14.2316, -1.8314
85259, 2.9672, 6.7108, -5.6337
85461, 1.6585, 1.9158, -17.0345
85663, 15.2732, 15.5013, -6.9049
85858, 7.4831, 14.3638, 0.8442
86063, -9.1470, 0.1740, 1.1810
86257, -16.8947, -9.8189, -6.3533
86458, -9.0123, 8.6907, -7.4287
86658, -9.6106, 7.5697, -6.7396
86857, -11.1343, 19.3969, -13.4880
87057, 2.7751, 18.9190, -14.6075
87256, 1.0674, 9.9865, -5.7474
87457, -15.3386, 3.9869, -9.8835
87656, -15.4400, 19.3969, -9.7162
87858, 2.0467, 17.2396, -2.8150
88056, 12.7419, 8.9195, -1.1978
88256, -5.5934, 4.8024, -3.9947
88454, -9.1690, 13.9322, -3.3370
88656, 8.7065, 16.9224, 2.5927
88852, 7.9550, 11.6220, -1.6788
89055, 9.7767, 13.6077, 7.5412
89252, 19.1488, 19.3969, 8.0862
89453, 11.5761, 17.2169, -5.1208
89651, 1.0596, 13.1453, -1.8645
89852, -9.6282, -3.1626, -8.8064
90050, -13.4029, -6.5483, -14.4434
90253, -6.3461, 2.6367, -8.2084
90450, -13.0369, 8.4111, -9.1526
90652, -13.2945, 19.3969, -14.6352
90848, 1.9711, 19.3969, -11.8583
91049, -1.9605, 4.8582, -6.3120
91248, -16.6632, 6.6564, -11.7578
91453, -15.8828, 19.3969, -7.6131
91648, 4.9569, 18.1347, 0.0936
91867, 11.2507, 8.5394, 0.1812
92045, -9.2078, 5.7556, 0.7828
92249, -2.6442, 14.8667, 1.0123
92447, 12.6860, 16.3965, -0.7701
92648, 7.9521, 12.2697, -1.9163
92844, -4.2343, 8.1593, 2.0061
93045, 0.5647, 14.4187, 0.2715
93244, 10.4838, 18.7394, -2.2368
93448, 3.1780, 12.3965, -4.3432
93646, -3.8108, 1.7823, -7.5479
93846, 6.5053, 9.8265, -7.8710
94042, 12.4854, 15.2182, -4.8858
94246, 3.1524, 10.6146, -0.8172
94442, 12.5635, 15.9454, -13.3528
94645, 8.3827, 12.8776, -10.4043
94840, 6.5133, 16.5627, -3.8485
95042, 1.6394, 16.7881, 2.3727
95242, -5.7627, -9.6642, -13.0102
95445, 3.7091, 0.1723, -6.6011
95643, 9.9977, 16.2700, -2.4329
95842, 2.3759, 18.1353, 0.9329
96038, 10.7990, 2.6875, -14.4738
96246, 1.0004, 6.7979, -7.7857
96440, -0.9129, 8.6410, -2.0256
96638, -2.1972, 11.8214, -6.9231
96835, -1.8259, 7.9274, 1.2719
97037, -5.6145, 13.8702, -15.1612
97235, 0.2376, 10.9784, -3.2789
97438, 1.4134, 10.3615, -0.2246
97638, -3.9740, 7.3212, 0.0296
97834, -1.4465, 9.2541, 0.0762
98034, -3.0552, 9.9516, -0.2920
98235, -2.0182, 10.2581, -0.4944
98433, -1.1253, 9.6169, -0.0260
98636, -1.2672, 9.0318, -0.0612
98834, 0.1139, 9.5735, -0.7775
99034, -0.1718, 10.2342, -0.5050
99231, 3.1897, 8.9266, -1.0918
99430, 1.0510, 9.2140, -0.3046
99630, 1.2176, 11.0473, -1.3409
99830, -1.5689, 7.9660, 4.8428
100029, -3.1050, 10.4466, 0.5876
100229, -3.5779, 7.0892, -6.5419
100428, 0.3486, 7.3731, -4.6857
100630, 8.9649, 6.8771, -3.9089
100827, 13.5801, -0.6321, 5.8555
101027, 0.6379, -3.4806, 6.5115
101227, -0.6270, 3.2149, 4.9165
101626, 0.7666, 1.1065, 10.3023
101825, 2.5199, 0.6999, 8.1736
102025, 0.8105, 0.4185, 11.6860
102225, -6.6957, -2.0223, 16.0242
102424, -3.0153, 3.1089, 6.3937
102623, -4.9382, 5.4932, 8.2909
102823, -3.7201, 2.8115, 8.8065
103023, -2.1948, 4.8694, 5.3096
103222, -2.9149, 5.2118, 8.5609
103423, -5.9217, 3.0744, 14.3596
103622, 2.6693, 9.3883, 13.4132
103822, 0.1172, 5.9475, 7.4087
104022, -0.7768, 4.9549, 5.4929
104221, -2.1698, 3.9716, 6.8428
104421, -1.3443, 5.2817, 8.0268
104620, 3.2303, 4.2243, 3.9304
104820, 2.2189, 5.4647, 8.6296
105020, 2.3944, 3.9043, 7.5317
105219, -2.2272, 3.6216, 6.5891
